date,species,lat,long,barangay_psgc,barangay_name,adm3_psgc,adm2_psgc,adm1_psgc,area_km2
2025/10/13,Ophiophagus hannah,8.4200174,123.4762768,907208010.0,Poblacion,907208000.0,907200000.0,900000000.0,4.0
2025/10/13,Naja samarensis,7.0648306,125.6080623,1130700135.0,Barangay 2-A,1130700000.0,1130700000.0,1100000000.0,0.0
2025/10/13,Naja philippinensis,14.2453833,121.5070018,403407015.0,Poblacion,403407000.0,403400000.0,400000000.0,1.0
2025/10/13,Ophiophagus hannah,10.5959639,122.5877929,607902026.0,San Miguel,607902000.0,607900000.0,600000000.0,8.0
2025/10/13,Ophiophagus hannah,10.594837,122.0239893,600608021.0,Fabrica,600608000.0,600600000.0,600000000.0,4.0
2025/10/14,Ophiophagus hannah,7.1747651,125.6532934,1130700049.0,Ilang,1130700000.0,1130700000.0,1100000000.0,4.0
2025/10/14,Ophiophagus hannah,16.87,121.22,1402701007.0,Banao,1402701000.0,1402700000.0,1400000000.0,19.0
2025/10/14,Ophiophagus hannah,10.4114,119.1779622,1705319007.0,Port Barton,1705319000.0,1705300000.0,1700000000.0,127.0
2025/10/14,Ophiophagus hannah,10.8167199,122.4317369,603002054.0,Poblacion,603002000.0,603000000.0,600000000.0,1.0
2025/10/14,Naja philippinensis,17.4136195,121.4440137,1403213008.0,Bulanao,1403213000.0,1403200000.0,1400000000.0,32.0
2025/10/14,Naja philippinensis,14.223624,120.9741497,402118032.0,Barangay I,402118000.0,402100000.0,400000000.0,0.0
2025/10/14,Naja philippinensis,15.9759995,120.5668992,105546032.0,Poblacion,105546000.0,105500000.0,100000000.0,0.0
2025/10/14,Naja samarensis,8.3431526,124.2597747,1004316007.0,Poblacion,1004316000.0,1004300000.0,1000000000.0,3.0
2025/10/14,Naja philippinensis,15.583333,121.0,304909020.0,Pula,304909000.0,304900000.0,300000000.0,5.0
2025/10/14,Ophiophagus hannah,10.8003,122.9763,604526002.0,Barangay I,604526000.0,604500000.0,600000000.0,0.0
2025/10/12,Naja philippinensis,13.9345167,120.6321285,401013003.0,Balibago,401013000.0,401000000.0,400000000.0,12.0
2025/10/11,Naja philippinensis,15.583333,121.0,304909020.0,Pula,304909000.0,304900000.0,300000000.0,5.0
2025/10/17,Naja philippinensis,15.7874,120.2921,105527070.0,Quezon,105527000.0,105500000.0,100000000.0,0.0
2025/10/14,Naja philippinensis,15.3360344,120.589583,306904021.0,Santo Rosario,306904000.0,306900000.0,300000000.0,8.0
2025/10/11,Ophiophagus hannah,17.2740459,121.809876,203137031.0,Maligaya,203137000.0,203100000.0,200000000.0,0.0
2025/10/19,Ophiophagus hannah,17.1460297,120.6118325,102910008.0,Poblacion Sur,102910000.0,102900000.0,100000000.0,0.0
2025/10/19,Naja philippinensis,16.35,121.13,205004011.0,Dullao,205004000.0,205000000.0,200000000.0,23.0
2025/10/18,Naja philippinensis,14.1696476,121.3336526,403406003.0,Dayap,403406000.0,403400000.0,400000000.0,3.0
2025/10/19,Ophiophagus hannah,17.7915986,121.4771204,201520019.0,Poblacion II,201520000.0,201500000.0,200000000.0,2.0
2025/10/18,Naja philippinensis,11.9267725,123.7712951,504106008.0,Divisoria,504106000.0,504100000.0,500000000.0,3.0
2025/10/18,Naja philippinensis,18.166667,120.75,102818010.0,Dupitac,102818000.0,102800000.0,100000000.0,19.0
2025/10/18,Naja samarensis,10.1577932,125.5851827,1608504015.0,Llamera,1608504000.0,1608500000.0,1600000000.0,18.0
2025/10/18,Naja samarensis,10.9166552,124.6943663,803703010.0,Poblacion,803703000.0,803700000.0,800000000.0,8.0
2025/10/18,Naja samarensis,7.45,126.07,1108209028.0,Bukal,1108209000.0,1108200000.0,1100000000.0,54.0
2025/10/18,Naja samarensis,7.4470784,125.8094853,1102319023.0,Magugpo East,1102319000.0,1102300000.0,1100000000.0,2.0
2025/10/17,Naja philippinensis,15.0267346,120.6868358,305416010.0,Dolores,305416000.0,305400000.0,300000000.0,3.0
2025/10/17,Ophiophagus hannah,11.0491667,125.0326938,803749012.0,Tanghas,803749000.0,803700000.0,800000000.0,1.0
2025/10/17,Ophiophagus hannah,7.9864527,117.0647312,1705304024.0,Poblacion I,1705304000.0,1705300000.0,1700000000.0,0.0
2025/10/18,Naja philippinensis,13.894198417663574,121.28914642333984,405641014.0,Poblacion,405641000.0,405600000.0,400000000.0,0.0
2025/10/18,Naja philippinensis,12.2815317,124.3580417,806003032.0,Caglanipao Sur,806003000.0,806000000.0,800000000.0,10.0
2025/10/18,Ophiophagus hannah,10.47,123.83,702208025.0,Sunog,702208000.0,702200000.0,700000000.0,18.0
2025/10/17,Naja samarensis,8.36,125.71,1600311006.0,Desamparados,1600311000.0,1600300000.0,1600000000.0,76.0
2025/10/17,Ophiophagus hannah,14.1795327,120.8818696,402110034.0,Kayquit II,402110000.0,402100000.0,400000000.0,1.0
2025/10/17,Naja philippinensis,13.9676187,121.5625343,405647032.0,Calumpang,405647000.0,405600000.0,400000000.0,6.0
2025/10/17,Naja philippinensis,16.3914127,119.8942613,105514011.0,Germinal,105514000.0,105500000.0,100000000.0,1.0
2025/10/17,Naja samarensis,8.2130815,126.3156173,1606803012.0,Poblacion,1606803000.0,1606800000.0,1600000000.0,9.0
2025/10/17,Naja philippinensis,13.941434,121.1642826,401014042.0,Poblacion Barangay 11,401014000.0,401000000.0,400000000.0,0.0
2025/10/17,Naja philippinensis,18.1034564,120.6977344,102809016.0,Madamba,102809000.0,102800000.0,100000000.0,0.0
2025/10/17,Ophiophagus hannah,11.0070916,124.6136114,803738012.0,Can-adieng,803738000.0,803700000.0,800000000.0,0.0
2025/10/17,Naja philippinensis,14.1696476,121.3336526,403406003.0,Dayap,403406000.0,403400000.0,400000000.0,3.0
2025/10/16,Ophiophagus hannah,14.4646,121.1929,405804020.0,Libis,405804000.0,405800000.0,400000000.0,0.0
2025/10/16,Ophiophagus hannah,10.7806107,122.3873916,603028071.0,Poblacion,603028000.0,603000000.0,600000000.0,4.0
2025/10/16,Naja philippinensis,14.1696476,121.3336526,403406003.0,Dayap,403406000.0,403400000.0,400000000.0,3.0
2025/10/16,Naja philippinensis,12.166667,123.583333,504112011.0,Magsalangi,504112000.0,504100000.0,500000000.0,21.0
2025/10/17,Naja philippinensis,17.0,122.0,203131024.0,Old San Mariano,203131000.0,203100000.0,200000000.0,12.0
2025/10/16,Ophiophagus hannah,16.7912592,120.6618122,1401103009.0,Poblacion,1401103000.0,1401100000.0,1400000000.0,33.0
2025/10/16,Naja philippinensis,13.4479146,121.8400274,1704001035.0,Malusak,1704001000.0,1704000000.0,1700000000.0,0.0
2025/10/16,Naja philippinensis,17.58,120.8,1400113002.0,Bulbulala,1400113000.0,1400100000.0,1400000000.0,39.0
2025/10/15,Naja philippinensis,17.0,122.0,203131024.0,Old San Mariano,203131000.0,203100000.0,200000000.0,12.0
2025/10/15,Naja philippinensis,17.5965664,120.6179987,1400101028.0,Zone 5 Pob.,1400101000.0,1400100000.0,1400000000.0,0.0
2025/10/15,Naja samarensis,6.5004041,124.8435437,1206306018.0,Zone III,1206306000.0,1206300000.0,1200000000.0,3.0
2025/10/15,Ophiophagus hannah,7.04778,125.74417,1102317041.0,Tagbay,1102317000.0,1102300000.0,1100000000.0,19.0
2025/10/15,Naja samarensis,6.2855239,124.9333096,1206317014.0,Polonuling,1206317000.0,1206300000.0,1200000000.0,29.0
2025/10/15,Naja samarensis,7.8703434,126.3764259,1102503004.0,Poblacion,1102503000.0,1102500000.0,1100000000.0,8.0
2025/10/14,Naja samarensis,8.5351342,124.8780687,1001313006.0,Poblacion,1001313000.0,1001300000.0,1000000000.0,10.0
2025/10/14,Naja philippinensis,16.4892415,121.2636975,205011001.0,Aurora,205011000.0,205000000.0,200000000.0,6.0
2025/10/14,Naja philippinensis,16.7789338,121.6992173,203101002.0,Antonino,203101000.0,203100000.0,200000000.0,1.0
2025/10/14,Ophiophagus hannah,7.6897787,125.2365313,1001317035.0,Santa Filomena,1001317000.0,1001300000.0,1000000000.0,181.0
2025/10/20,Naja samarensis,7.27,124.86,1999902006.0,Simone,1999902000.0,1999900000.0,1900000000.0,26.0
2025/10/20,Naja samarensis,11.73,125.37,802620013.0,Putong,802620000.0,802600000.0,800000000.0,81.0
2025/10/20,Naja philippinensis,13.6156964,123.2410857,501724012.0,Del Rosario,501724000.0,501700000.0,500000000.0,2.0
2025/10/20,Naja samarensis,9.6057125,124.1623535,701220030.0,Sawang,701220000.0,701200000.0,700000000.0,0.0
2025/10/19,Naja philippinensis,14.2171239,121.0407164,402118040.0,Puting Kahoy,402118000.0,402100000.0,400000000.0,5.0
2025/10/17,Naja philippinensis,13.216667,123.55,500508015.0,Bonga,500508000.0,500500000.0,500000000.0,2.0
2025/10/16,Naja philippinensis,16.3890851,121.1006258,205004012.0,Homestead,205004000.0,205000000.0,200000000.0,1.0
2025/10/16,Naja philippinensis,15.916667,120.333333,105532078.0,San Juan,105532000.0,105500000.0,100000000.0,2.0
2025/10/20,Naja philippinensis,13.9146826,121.0867566,401022022.0,Pinagtung-Ulan,401022000.0,401000000.0,400000000.0,2.0
2025/10/20,Ophiophagus hannah,10.116537,123.5093986,702210038.0,Poblacion,702210000.0,702200000.0,700000000.0,1.0
2025/10/20,Naja philippinensis,10.47,123.83,702208025.0,Sunog,702208000.0,702200000.0,700000000.0,18.0
2025/10/20,Naja philippinensis,18.166667,120.75,102818010.0,Dupitac,102818000.0,102800000.0,100000000.0,19.0
2025/10/20,Naja samarensis,8.36,125.71,1600311006.0,Desamparados,1600311000.0,1600300000.0,1600000000.0,76.0
2025/10/20,Ophiophagus hannah,10.37444,124.74972,803719028.0,Central Barangay,803719000.0,803700000.0,800000000.0,0.0
2025/10/20,Ophiophagus hannah,17.7915986,121.4771204,201520019.0,Poblacion II,201520000.0,201500000.0,200000000.0,2.0
2025/10/20,Naja philippinensis,14.6795669,120.5409693,300803013.0,Poblacion,300803000.0,300800000.0,300000000.0,0.0
2025/10/20,Naja philippinensis,15.0720204,120.9495655,301419033.0,Sapang Putol,301419000.0,301400000.0,300000000.0,0.0
2025/10/21,Ophiophagus hannah,14.2667416,121.1200223,403404014.0,Sala,403404000.0,403400000.0,400000000.0,3.0
2025/10/21,Naja philippinensis,15.9385232,120.5819024,105546027.0,Nancayasan,105546000.0,105500000.0,100000000.0,7.0
2025/10/21,Naja samarensis,12.1490458,124.5375762,806003023.0,Cabugawan,806003000.0,806000000.0,800000000.0,3.0
2025/10/22,Naja samarensis,8.1215661,122.6737425,907206002.0,Baybay,907206000.0,907200000.0,900000000.0,2.0
2025/10/22,Naja samarensis,8.95,125.53333,1630400055.0,Limaha Pob.,1630400000.0,1630400000.0,1600000000.0,0.0
2025/10/22,Naja samarensis,7.028830733839255,125.51148287499988,1130700043.0,Dumoy,1130700000.0,1130700000.0,1100000000.0,5.0
2025/10/22,Naja samarensis,6.1122217,125.1721893,1230800007.0,Dadiangas East,1230800000.0,1230800000.0,1200000000.0,0.0
2025/10/22,Naja samarensis,7.0648306,125.6080623,1130700135.0,Barangay 2-A,1130700000.0,1130700000.0,1100000000.0,0.0
2025/10/22,Naja samarensis,14.3861207,120.8802855,402108004.0,Sampalucan Pob.,402108000.0,402100000.0,400000000.0,0.0
2025/10/22,Naja philippinensis,14.5209318,121.0537739,1381500025.0,Pinagsama,1381500000.0,1381500000.0,1300000000.0,2.0
2025/10/22,Ophiophagus hannah,8.4756417,124.6421532,1030500073.0,Barangay 1,1030500000.0,1030500000.0,1000000000.0,0.0
2025/10/26,Naja samarensis,8.141602516174316,123.36844635009766,907308025.0,Maralag,907308000.0,907300000.0,900000000.0,4.0
2025/10/26,Naja philippinensis,15.23,120.12,307101032.0,Owaog-Nebloc,307101000.0,307100000.0,300000000.0,38.0
2025/10/26,Naja philippinensis,16.0765009,120.9407378,304905030.0,Minuli,304905000.0,304900000.0,300000000.0,30.0
2025/10/26,Ophiophagus hannah,10.7285353,123.8254215,702252050.0,Barangay III,702252000.0,702200000.0,700000000.0,0.0
2025/10/26,Naja samarensis,12.42,124.81,804813019.0,San Antonio,804813000.0,804800000.0,800000000.0,12.0
2025/10/26,Naja philippinensis,14.0468587,120.6984273,401034008.0,Luntal,401034000.0,401000000.0,400000000.0,3.0
2025/10/26,Naja philippinensis,17.2,120.5,102909005.0,Borobor,102909000.0,102900000.0,100000000.0,1.0
2025/10/26,Naja philippinensis,14.9706036,121.0647854,301424006.0,Pulong Sampalok,301424000.0,301400000.0,300000000.0,14.0
2025/10/25,Naja samarensis,11.2436208,125.0079543,831600047.0,Barangay 25,831600000.0,831600000.0,800000000.0,0.0
2025/10/25,Naja philippinensis,17.2,120.5,102909005.0,Borobor,102909000.0,102900000.0,100000000.0,1.0
2025/10/25,Naja philippinensis,13.6428216,123.3282338,501728026.0,Tinangis,501728000.0,501700000.0,500000000.0,10.0
2025/10/25,Naja samarensis,18.1888705,120.547657,102812084.0,"Bgy. No. 44, Zamboanga",102812000.0,102800000.0,100000000.0,2.0
2025/10/25,Naja philippinensis,13.076449,123.5162387,500513029.0,Salvacion,500513000.0,500500000.0,500000000.0,3.0
2025/10/25,Naja philippinensis,17.1486341,121.8886466,203114100.0,Centro Poblacion,203114000.0,203100000.0,200000000.0,0.0
2025/10/25,Naja philippinensis,13.293769,123.4843893,500514013.0,Centro Occidental,500514000.0,500500000.0,500000000.0,3.0
2025/10/25,Ophiophagus hannah,9.4554207,125.5755314,1600206006.0,Poblacion,1600206000.0,1600200000.0,1600000000.0,2.0
2025/10/25,Naja samarensis,18.1888705,120.547657,102812084.0,"Bgy. No. 44, Zamboanga",102812000.0,102800000.0,100000000.0,2.0
2025/10/25,Ophiophagus hannah,16.4203715,120.5898685,1430300149.0,Padre Burgos,1430300000.0,1430300000.0,1400000000.0,0.0
2025/10/24,Naja samarensis,15.5386413,119.9496856,307106006.0,North Poblacion,307106000.0,307100000.0,300000000.0,0.0
2025/10/23,Naja philippinensis,15.583333,121.0,304909020.0,Pula,304909000.0,304900000.0,300000000.0,5.0
2025/10/23,Naja samarensis,9.0237073,125.5185124,1600208009.0,Marcos,1600208000.0,1600200000.0,1600000000.0,0.0
2025/10/23,Naja philippinensis,15.4937252,120.4964091,306918005.0,Lawacamulag,306918000.0,306900000.0,300000000.0,9.0
2025/10/23,Ophiophagus hannah,16.3279235,120.6517911,1401106001.0,Ampucao,1401106000.0,1401100000.0,1400000000.0,136.0
2025/10/23,Naja philippinensis,15.0519635,120.6445398,305416001.0,Alasas,305416000.0,305400000.0,300000000.0,1.0
2025/10/26,Ophiophagus hannah,16.52,120.69,1401101002.0,Caliking,1401101000.0,1401100000.0,1400000000.0,24.0
2025/10/25,Naja samarensis,8.0650994,122.5249426,907205037.0,Imelda,907205000.0,907200000.0,900000000.0,0.0
2025/10/25,Ophiophagus hannah,10.47,123.83,702208025.0,Sunog,702208000.0,702200000.0,700000000.0,18.0
2025/10/27,Naja philippinensis,15.0781219,120.9398068,301419026.0,Poblacion,301419000.0,301400000.0,300000000.0,1.0
2025/10/27,Naja philippinensis,15.0946937,120.7659889,305419004.0,San Joaquin,305419000.0,305400000.0,300000000.0,1.0
2025/10/27,Ophiophagus hannah,13.5385836,123.2851799,501728001.0,Anayan,501728000.0,501700000.0,500000000.0,2.0
2025/10/27,Naja samarensis,9.833333,124.1615579,701212018.0,Montevideo,701212000.0,701200000.0,700000000.0,5.0
2025/10/28,Naja samarensis,7.0648306,125.6080623,1130700135.0,Barangay 2-A,1130700000.0,1130700000.0,1100000000.0,0.0
2025/10/28,Naja philippinensis,15.6069315,120.5985733,306906029.0,Poblacion 1,306906000.0,306900000.0,300000000.0,0.0
2025/10/28,Naja samarensis,10.1359429,124.3795975,701248012.0,Poblacion,701248000.0,701200000.0,700000000.0,1.0
2025/10/28,Naja samarensis,8.0,122.666667,907221010.0,Barili,907221000.0,907200000.0,900000000.0,6.0
2025/10/28,Naja philippinensis,14.5871972,121.1759246,405802009.0,San Roque,405802000.0,405800000.0,400000000.0,7.0
2025/10/28,Naja philippinensis,16.5066966,121.7474086,203127008.0,Masaya Centro,203127000.0,203100000.0,200000000.0,8.0
2025/10/28,Naja philippinensis,12.8478899,123.9890815,506210019.0,North Poblacion,506210000.0,506200000.0,500000000.0,0.0
2025/11/12,Ophiophagus hannah,17.1510694,120.536337,102916017.0,Poblacion Norte,102916000.0,102900000.0,100000000.0,1.0
2025/11/12,Naja samarensis,10.9260948,124.4343966,803722021.0,Santo Niño,803722000.0,803700000.0,800000000.0,2.0
2025/11/12,Naja philippinensis,14.97381,120.1562867,307111019.0,Central,307111000.0,307100000.0,300000000.0,0.0
2025/11/12,Naja philippinensis,17.6645292,121.7497865,201529018.0,Carig,201529000.0,201500000.0,200000000.0,11.0
2025/11/12,Naja philippinensis,17.6118858,121.7300377,201529013.0,Centro 10,201529000.0,201500000.0,200000000.0,0.0
2025/11/12,Naja samarensis,6.1437473,125.1791678,1230800023.0,San Isidro,1230800000.0,1230800000.0,1200000000.0,14.0
2025/11/11,Naja samarensis,7.27,124.86,1999902006.0,Simone,1999902000.0,1999900000.0,1900000000.0,26.0
2025/11/11,Naja philippinensis,15.4775949,120.4639721,306918013.0,Villa Aglipay,306918000.0,306900000.0,300000000.0,18.0
2025/11/11,Naja philippinensis,14.3220274,120.8932408,402108012.0,Buenavista I,402108000.0,402100000.0,400000000.0,2.0
2025/11/10,Naja philippinensis,15.8287193,120.8841277,304916003.0,Agupalo Weste,304916000.0,304900000.0,300000000.0,4.0
2025/11/09,Naja samarensis,14.6378055,121.0401565,1381300116.0,South Triangle,1381300000.0,1381300000.0,1300000000.0,1.0
2025/11/10,Naja philippinensis,14.1698784,120.9218278,402102016.0,Barangay III,402102000.0,402100000.0,400000000.0,0.0
2025/11/09,Naja samarensis,10.2794927,125.1394863,806412010.0,Himatagon,806412000.0,806400000.0,800000000.0,0.0
2025/11/09,Naja philippinensis,15.916667,120.333333,105532078.0,San Juan,105532000.0,105500000.0,100000000.0,2.0
2025/11/09,Naja philippinensis,16.0289195,120.2684844,105513026.0,Poblacion,105513000.0,105500000.0,100000000.0,0.0
2025/11/09,Naja philippinensis,12.9864855,123.9662627,506216018.0,Guinlajon,506216000.0,506200000.0,500000000.0,9.0
2025/11/09,Naja samarensis,7.27,124.86,1999902006.0,Simone,1999902000.0,1999900000.0,1900000000.0,26.0
2025/11/08,Naja philippinensis,15.1954795,120.5310425,330100003.0,Balibago,330100000.0,330100000.0,300000000.0,43.0
2025/11/08,Ophiophagus hannah,14.8314675,120.2835205,331400006.0,East Tapinac,331400000.0,331400000.0,300000000.0,0.0
2025/11/08,Naja philippinensis,18.0555035,120.5645243,102805018.0,Valdez Pob.,102805000.0,102800000.0,100000000.0,0.0
2025/11/08,Naja philippinensis,13.8454343,121.2063502,401021032.0,Barangay B,401021000.0,401000000.0,400000000.0,0.0
2025/11/07,Naja samarensis,7.0648306,125.6080623,1130700135.0,Barangay 2-A,1130700000.0,1130700000.0,1100000000.0,0.0
2025/11/07,Naja samarensis,7.7031505,124.7264914,1903630034.0,Panang,1903630000.0,1903600000.0,1900000000.0,2.0
2025/11/07,Ophiophagus hannah,16.2842827,121.091306,205008018.0,Dopaj,205008000.0,205000000.0,200000000.0,1.0
2025/11/07,Naja philippinensis,13.7200752,123.1183603,501707009.0,Santa Cruz,501707000.0,501700000.0,500000000.0,0.0
2025/11/07,Naja samarensis,7.8692108,122.5607307,908315021.0,Poblacion,908315000.0,908300000.0,900000000.0,9.0
2025/11/13,Naja philippinensis,16.4908636,120.8298308,1401104009.0,Poblacion,1401104000.0,1401100000.0,1400000000.0,41.0
2025/11/13,Naja philippinensis,16.3890851,121.1006258,205004012.0,Homestead,205004000.0,205000000.0,200000000.0,1.0
2025/11/13,Naja samarensis,7.1088356,124.2072945,1908705013.0,Dinaig Proper,1908705000.0,1908700000.0,1900000000.0,24.0
2025/11/13,Naja philippinensis,17.0,122.0,203131024.0,Old San Mariano,203131000.0,203100000.0,200000000.0,12.0
2025/11/13,Naja samarensis,9.833333,124.1615579,701212018.0,Montevideo,701212000.0,701200000.0,700000000.0,5.0
2025/11/13,Ophiophagus hannah,16.5101981,120.8472457,1401104006.0,Karao,1401104000.0,1401100000.0,1400000000.0,21.0
2025/11/13,Naja samarensis,11.159448,124.9908138,803739023.0,Luntad,803739000.0,803700000.0,800000000.0,0.0
2025/11/13,Naja samarensis,8.5475688,125.938471,1600306018.0,Patin-ay,1600306000.0,1600300000.0,1600000000.0,14.0
2025/11/13,Naja philippinensis,16.394,120.3545,103302010.0,Poblacion,103302000.0,103300000.0,100000000.0,3.0
2025/11/13,Ophiophagus hannah,10.116537,123.5093986,702210038.0,Poblacion,702210000.0,702200000.0,700000000.0,1.0
2025/11/13,Ophiophagus hannah,16.3833294,120.5540514,1401113007.0,Poblacion,1401113000.0,1401100000.0,1400000000.0,35.0
2025/11/13,Ophiophagus hannah,12.6025798,123.9469573,506203033.0,Marinab,506203000.0,506200000.0,500000000.0,4.0
2025/11/13,Ophiophagus hannah,14.9711513,120.6025878,305407004.0,Jose Abad Santos,305407000.0,305400000.0,300000000.0,1.0
2025/11/13,Naja samarensis,8.2130815,126.3156173,1606803012.0,Poblacion,1606803000.0,1606800000.0,1600000000.0,9.0
2025/11/13,Naja philippinensis,15.4937252,120.4964091,306918005.0,Lawacamulag,306918000.0,306900000.0,300000000.0,9.0
2025/11/13,Naja philippinensis,17.7944818,120.4549514,102905026.0,Rizal,102905000.0,102900000.0,100000000.0,0.0
2025/11/13,Naja philippinensis,14.3861207,120.8802855,402108004.0,Sampalucan Pob.,402108000.0,402100000.0,400000000.0,0.0
2025/11/13,Naja philippinensis,14.1584372,121.1364079,403405026.0,Makiling,403405000.0,403400000.0,400000000.0,4.0
2025/11/13,Ophiophagus hannah,14.3547185,121.2292939,405804013.0,Janosa,405804000.0,405800000.0,400000000.0,0.0
2025/11/13,Naja philippinensis,14.2649798,120.9221418,402108014.0,Javalera,402108000.0,402100000.0,400000000.0,8.0
2025/11/13,Naja philippinensis,13.4075246,123.3730644,501723033.0,San Roque,501723000.0,501700000.0,500000000.0,0.0
2025/11/13,Ophiophagus hannah,8.1550421,125.1305726,1001312049.0,Barangay 6,1001312000.0,1001300000.0,1000000000.0,0.0
2025/11/13,Ophiophagus hannah,16.6162676,120.317104,103314007.0,Barangay II,103314000.0,103300000.0,100000000.0,0.0
2025/11/13,Ophiophagus hannah,7.3797893,124.5565375,1204701006.0,Kitacubong,1204701000.0,1204700000.0,1200000000.0,9.0
2025/11/13,Naja philippinensis,15.9272139,120.8407438,105544047.0,Poblacion West,105544000.0,105500000.0,100000000.0,0.0
2025/11/13,Ophiophagus hannah,8.7736019,117.8389787,1705306018.0,Poblacion II,1705306000.0,1705300000.0,1700000000.0,1.0
2025/11/13,Naja philippinensis,13.846739,121.2035259,401021033.0,Barangay C,401021000.0,401000000.0,400000000.0,0.0
2025/11/13,Naja philippinensis,13.935839,121.1052772,401014038.0,Pinagtongulan,401014000.0,401000000.0,400000000.0,1.0
2025/11/14,Ophiophagus hannah,14.905567,121.0422641,301413022.0,Poblacion,301413000.0,301400000.0,300000000.0,2.0
2025/11/13,Naja philippinensis,17.2,120.5,102909005.0,Borobor,102909000.0,102900000.0,100000000.0,1.0
2025/11/14,Naja philippinensis,15.0923632,120.8272514,305405029.0,San Agustin,305405000.0,305400000.0,300000000.0,13.0
2025/10/14,Naja samarensis,8.1595353,123.8343225,1004210012.0,Carangan,1004210000.0,1004200000.0,1000000000.0,2.0
2025/10/14,Naja philippinensis,14.8312558,121.0842872,301420009.0,Santo Cristo,301420000.0,301400000.0,300000000.0,6.0
2025/10/14,Naja philippinensis,16.87,121.22,1402701007.0,Banao,1402701000.0,1402700000.0,1400000000.0,19.0
2025/10/14,Naja philippinensis,15.503848,120.4861584,306918004.0,Labney,306918000.0,306900000.0,300000000.0,7.0
2025/10/14,Naja samarensis,8.5554374,123.5133326,907212016.0,San Roque,907212000.0,907200000.0,900000000.0,3.0
2025/10/14,Naja samarensis,6.9521657,126.2166758,1102509005.0,Central,1102509000.0,1102500000.0,1100000000.0,10.0
2025/10/14,Naja philippinensis,8.2357452,122.9985493,907218025.0,Poblacion,907218000.0,907200000.0,900000000.0,0.0
2025/10/14,Naja philippinensis,16.87,121.22,1402701007.0,Banao,1402701000.0,1402700000.0,1400000000.0,19.0
2025/10/14,Naja philippinensis,15.916667,120.333333,105532078.0,San Juan,105532000.0,105500000.0,100000000.0,2.0
2025/10/14,Ophiophagus hannah,16.9314274,121.1378218,1402701004.0,Batad,1402701000.0,1402700000.0,1400000000.0,9.0
2025/10/15,Naja philippinensis,17.0,122.0,203131024.0,Old San Mariano,203131000.0,203100000.0,200000000.0,12.0
2025/10/15,Ophiophagus hannah,9.6057125,124.1623535,701220030.0,Sawang,701220000.0,701200000.0,700000000.0,0.0
2025/10/15,Naja philippinensis,17.4980801,121.589133,1403211007.0,Liwan West,1403211000.0,1403200000.0,1400000000.0,31.0
2025/10/15,Naja samarensis,9.1682009,124.7137084,1001801001.0,Alga,1001801000.0,1001800000.0,1000000000.0,5.0
2025/10/15,Naja philippinensis,16.4907744,121.585819,205701005.0,Ligaya,205701000.0,205700000.0,200000000.0,4.0
2025/10/15,Naja samarensis,9.833333,124.1615579,701212018.0,Montevideo,701212000.0,701200000.0,700000000.0,5.0
2025/10/15,Naja samarensis,7.27,124.86,1999902006.0,Simone,1999902000.0,1999900000.0,1900000000.0,26.0
2025/10/15,Ophiophagus hannah,16.4119905,120.5933719,1430300119.0,Legarda-Burnham-Kisad,1430300000.0,1430300000.0,1400000000.0,0.0
2025/10/15,Naja samarensis,6.7582702,125.3093494,1102403014.0,Matti,1102403000.0,1102400000.0,1100000000.0,7.0
2025/10/15,Naja philippinensis,6.722561,124.5205706,1206503022.0,Poblacion,1206503000.0,1206500000.0,1200000000.0,1.0
2025/10/15,Naja samarensis,7.2729404,125.8544591,1108203006.0,Pindasan,1108203000.0,1108200000.0,1100000000.0,6.0
2025/10/15,Ophiophagus hannah,16.4595908,120.5879964,1401110008.0,Betag,1401110000.0,1401100000.0,1400000000.0,1.0
2025/10/15,Naja samarensis,8.4800578,124.7259694,1030500067.0,Tablon,1030500000.0,1030500000.0,1000000000.0,22.0
2025/10/15,Naja philippinensis,18.1990442,120.5845386,102812062.0,"Bgy. No. 1, San Lorenzo",102812000.0,102800000.0,100000000.0,1.0
2025/10/15,Naja philippinensis,17.0,122.0,203131024.0,Old San Mariano,203131000.0,203100000.0,200000000.0,12.0
2025/10/15,Naja philippinensis,13.9345167,120.6321285,401013003.0,Balibago,401013000.0,401000000.0,400000000.0,12.0
2025/10/15,Naja samarensis,7.0648306,125.6080623,1130700135.0,Barangay 2-A,1130700000.0,1130700000.0,1100000000.0,0.0
2025/10/15,Naja philippinensis,13.5747649,123.2266393,501722024.0,Tariric,501722000.0,501700000.0,500000000.0,7.0
2025/10/15,Naja philippinensis,14.3552045,120.8716063,402120006.0,Bunga,402120000.0,402100000.0,400000000.0,2.0
2025/10/15,Naja philippinensis,13.9345167,120.6321285,401013003.0,Balibago,401013000.0,401000000.0,400000000.0,12.0
2025/10/15,Naja philippinensis,13.1479697,123.7120775,500503048.0,San Roque,500503000.0,500500000.0,500000000.0,0.0
2025/10/15,Naja philippinensis,8.911603,125.0245634,1004319011.0,North Poblacion,1004319000.0,1004300000.0,1000000000.0,1.0
2025/10/15,Naja philippinensis,16.9902652,120.865329,1404402020.0,Poblacion,1404402000.0,1404400000.0,1400000000.0,3.0
2025/10/15,Naja philippinensis,15.0,121.083333,301424004.0,Camachile,301424000.0,301400000.0,300000000.0,39.0
2025/10/15,Naja samarensis,9.833333,124.1615579,701212018.0,Montevideo,701212000.0,701200000.0,700000000.0,5.0
