barangay_psgc,predicted_abundance,HSI
305403018,0.0018818007,0.3783046
305404003,0.002559173,0.58230984
305405029,0.0022369372,0.48526162
305406023,0.0018160251,0.35849488
305407004,0.0025865736,0.5905621
305408021,0.0015367204,0.27437627
305409005,0.0015908628,0.29068238
305413013,0.0023565688,0.52129126
305413024,0.0023714858,0.52578384
305415031,0.0021712985,0.46549308
305416001,0.0028045117,0.65619886
305416010,0.0024056623,0.5360768
305416027,0.0025553382,0.58115494
305419004,0.0022496253,0.48908287
306901013,0.0008265269,0.060486197
306902010,0.0013471564,0.21728496
306904007,0.0023643808,0.523644
306904008,0.0022970187,0.50335646
306904021,0.0019068903,0.38586086
306905035,0.0024319373,0.5439901
306906029,0.0025637131,0.58367723
306907019,0.0026190635,0.60034716
306909020,0.0028559368,0.67168665
306910016,0.0030172607,0.72027284
306911013,0.002440668,0.5466195
306915021,0.001473833,0.25543636
306916046,0.0023889109,0.5310317
306918004,0.0014104508,0.23634742
306918005,0.0022080832,0.47657162
306918013,0.0013744058,0.22549172
307101022,0.0019360052,0.39462948
307101032,0.0018618766,0.37230402
307103015,0.00119096,0.17024307
307104011,0.0023064786,0.5062055
307105003,0.0017296008,0.33246636
307106006,0.0014559181,0.2500409
307109014,0.000767208,0.04262103
307111017,0.0014127141,0.23702909
307111019,0.0014571953,0.25042552
307113024,0.0010829556,0.13771524
307114004,0.0021911107,0.47145998
307701009,0.00062595593,7.992983e-05
307701010,0.0007583388,0.03994988
307707006,0.0007591659,0.04019898
307707025,0.0007174037,0.027621403
307707031,0.00086990994,0.07355194
330100003,0.0018538315,0.3698811
330100021,0.0023452628,0.51788616
331400006,0.0011518754,0.15847187
401002015,0.0027210242,0.6310548
401003009,0.0025126964,0.5683124
401003037,0.0028352544,0.6654577
401007006,0.0019449741,0.39733064
401008027,0.002744524,0.6381323
401010017,0.0017885971,0.35023433
401011017,0.002161198,0.46245116
401013003,0.0028741052,0.6771585
401013019,0.0007977684,0.051824957
401014038,0.001767991,0.34402835
401014042,0.0015497634,0.2783044
401019007,0.0024935738,0.5625532
401019022,0.0017683848,0.34414697
401019042,0.0023730735,0.526262
401021032,0.0015849029,0.28888744
401021033,0.0018710063,0.37505364
401022022,0.002027721,0.42225164
401023029,0.001210006,0.17597915
401023034,0.0012580768,0.1904567
401031043,0.0012644693,0.192382
401031049,0.0016540186,0.3097031
401034008,0.002657859,0.6120312
402102016,0.0012991523,0.2028275
402103004,0.0021435819,0.45714563
402106008,0.0020173853,0.41913885
402106056,0.0017306996,0.33279723
402108004,0.0027317347,0.6342805
402108012,0.0017939275,0.35183972
402108014,0.0019790202,0.40758437
402108021,0.0018251057,0.36122972
402108027,0.0018464806,0.3676672
402108028,0.0021541538,0.4603296
402109028,0.002231253,0.4835497
402109053,0.0021400996,0.4560969
402109059,0.0019594855,0.40170103
402110023,0.0012603755,0.19114904
402110034,0.0011608873,0.16118602
402113008,0.0039460575,0.99999994
402115023,0.0022691598,0.49496615
402118020,0.0013634812,0.22220151
402118032,0.001563321,0.28238755
402118040,0.0013901789,0.23024212
402119008,0.0016661176,0.31334698
402120002,0.0020462135,0.42782104
402120006,0.0020491588,0.42870808
402120016,0.0021370132,0.45516735
402120024,0.0022250875,0.4816928
402120027,0.002202781,0.4749747
402121001,0.0038272506,0.9642187
402122011,0.0017316947,0.33309698
403404006,0.0012248374,0.18044595
403404014,0.0019235234,0.39087027
403404015,0.0017879476,0.3500387
403404017,0.0020175644,0.4191928
403405026,0.00189393,0.3819576
403405052,0.00081102113,0.055816293
403406003,0.0011245959,0.15025608
403407015,0.0010652171,0.13237287
403409003,0.00090702233,0.08472912
403410018,0.0010197962,0.118693426
403411014,0.0011591784,0.16067137
403417034,0.00078283146,0.04732637
403421002,0.00084851374,0.06710799
403421004,0.0008175038,0.057768688
403422004,0.0012447459,0.18644185
403424007,0.0014529973,0.24916123
403424008,0.00079959276,0.052374393
403424031,0.0013582801,0.2206351
403425011,0.00062951056,0.0011504889
403427020,0.00077146495,0.043903112
403428012,0.0021065301,0.4459867
403428020,0.0016028396,0.29428947
403429013,0.0007942241,0.050757512
403429022,0.00076677755,0.04249139
403430010,0.00093151646,0.09210606
405603005,0.0007551609,0.038992777
405607015,0.0007537405,0.038564995
405608001,0.00081850635,0.05807063
405608019,0.00099804,0.11214103
405616009,0.000895347,0.08121283
405619041,0.00090682344,0.08466922
405622008,0.00089511875,0.08114411
405641014,0.0014401181,0.24528237
405647032,0.00095867837,0.10028644
405647057,0.0007887099,0.049096793
405802008,0.0010057403,0.114460155
405802009,0.0012122575,0.17665727
405803010,0.0009017862,0.08315216
405804007,0.0017204839,0.32972056
405804013,0.0006263112,0.00018692017
405804020,0.0015747317,0.28582418
405804024,0.0014471458,0.24739893
405804035,0.0014303948,0.24235402
405805014,0.0022010251,0.47444594
405806022,0.0007796176,0.046358436
405807015,0.0011670537,0.16304316
405809006,0.0014405611,0.24541582
405809008,0.00148019,0.25735086
405810001,0.0009017704,0.08314739
405811006,0.0013341429,0.21336566
405811013,0.0014988106,0.26295888
405812012,0.0011024802,0.14359547
405813002,0.0014006739,0.2334029
431200008,0.0007801031,0.04650466
431200011,0.0007293642,0.031223565
500502047,0.00097415125,0.10494645
500503048,0.0009941328,0.11096431
500506041,0.0008150408,0.057026908
500506049,0.000835107,0.06307028
500507007,0.0011471199,0.15703969
500508015,0.001196504,0.17191274
500508023,0.0009308255,0.09189795
500510014,0.0007796886,0.046379834
500512026,0.0009341613,0.092902616
500513026,0.00089039915,0.07972269
500513029,0.0011578471,0.16027041
500514013,0.0011377375,0.15421398
500516011,0.00076334015,0.041456148
500518028,0.0007456947,0.036141828
501606035,0.0012900648,0.2000906
501606046,0.0007913491,0.049891636
501701016,0.0010525783,0.12856646
501705023,0.0011897441,0.16987686
501707009,0.0024518103,0.5499753
501708001,0.0015846327,0.28880608
501708028,0.0015042722,0.2646038
501716025,0.0010096785,0.11564623
501716030,0.0009366563,0.09365405
501722024,0.0015547953,0.2798199
501723033,0.00097039493,0.10381515
501724012,0.0015193833,0.2691548
501724013,0.0013880159,0.2295907
501725016,0.0008001023,0.05252786
501727017,0.0008248597,0.059984088
501728001,0.0013209105,0.20938046
501728020,0.0009332649,0.09263264
501728026,0.0014997837,0.26325196
501731014,0.00085860427,0.07014699
501733023,0.0007689483,0.04314515
501734040,0.00089718064,0.0817651
501734043,0.0007949221,0.050967738
501736015,0.0010881453,0.13927822
502005008,0.00085829245,0.070053086
502010020,0.00078504556,0.047993198
504105027,0.002081236,0.43836886
504106008,0.0019787743,0.40751028
504112011,0.0011976833,0.17226793
504116015,0.001417927,0.23859905
506203009,0.0007923862,0.05020398
506203033,0.0006362217,0.0031716973
506210019,0.0007683759,0.04297276
506211027,0.0009630366,0.10159902
506212035,0.0008072464,0.05467947
506216018,0.000839759,0.06447132
600401011,0.0006260769,0.00011636317
600602038,0.0007803186,0.046569556
600606033,0.00068405666,0.017578214
600607043,0.0014583387,0.2507699
600608021,0.0012459445,0.18680285
600610014,0.0016963497,0.32245207
600612025,0.0008127706,0.056343198
600616062,0.0019713463,0.4052732
603002054,0.0007959534,0.051278323
603020030,0.0008415859,0.06502153
603020033,0.0010309276,0.12204586
603021034,0.001005327,0.11433567
603025030,0.0008228938,0.059392005
603028071,0.00079142523,0.04991457
603031019,0.00069979805,0.022319078
603045016,0.0012422552,0.18569173
604509008,0.00062711147,0.00042794645
604517012,0.0007375671,0.03369403
604524013,0.0007254146,0.03003405
604526002,0.0007927566,0.050315544
607902026,0.0016216817,0.2999642
701202005,0.0006296783,0.0012010038
701203015,0.0006265863,0.00026978552
701204014,0.00074405695,0.0356486
701211016,0.00072375353,0.029533789
701212005,0.00066311454,0.011271045
701212018,0.00066364097,0.011429593
701216001,0.00079787354,0.051856622
701220030,0.00063012727,0.0013362169
701223019,0.0007382122,0.033888325
701225030,0.0006302466,0.0013721585
701229018,0.0006803291,0.01645559
701232004,0.0008014172,0.052923873
701242010,0.0006273215,0.0004912019
701242013,0.0007863987,0.04840073
701245026,0.0006296469,0.0011915416
701246017,0.00062589796,6.246567e-05
701248012,0.00068021525,0.016421288
702202004,0.0007208027,0.028645083
702205035,0.00086300203,0.07147147
702206011,0.0009675576,0.10296063
702208025,0.0009930448,0.11063664
702210038,0.00065303437,0.008235186
702215016,0.0007144031,0.026717708
702223029,0.00066210615,0.010967344
702229015,0.0010473783,0.12700035
702235020,0.00087585027,0.075341
702237016,0.0006499462,0.0073051304
702251028,0.00062721234,0.00045832992
702252050,0.00062585017,4.8086047e-05
706106019,0.00079356524,0.05055909
730600068,0.00062700064,0.00039456785
730600074,0.0006399788,0.004303217
730600082,0.0006351078,0.0028362125
802604039,0.00063197495,0.0018926859
802605024,0.00062585017,4.8086047e-05
802618005,0.0006295253,0.0011549145
802620013,0.00062596047,8.1300735e-05
803702051,0.0007838431,0.047631055
803703010,0.000638149,0.0037521273
803706025,0.00069026084,0.019446746
803708066,0.00064927334,0.0071024746
803718031,0.000649468,0.0071610957
803719028,0.00074474263,0.0358551
803722021,0.000626027,0.0001013428
803724004,0.0006361779,0.0031584948
803738012,0.00073403766,0.03263107
803738087,0.00074603246,0.036243558
803738115,0.0007297281,0.03133315
803738116,0.00074280263,0.035270825
803739023,0.00068381533,0.017505541
803749012,0.00066121813,0.010699898
804813019,0.0006262369,0.00016455352
804814032,0.00064736966,0.0065291375
806003023,0.0006759513,0.015137121
806003032,0.0007850437,0.04799263
806012020,0.0006270399,0.00040638447
806017039,0.0006263484,0.00019814074
806022044,0.00062597496,8.5666776e-05
806411016,0.0006269465,0.00037826598
806412006,0.000641967,0.004902005
806412010,0.0006413367,0.004712194
806413003,0.0009240003,0.089842394
807807016,0.0031675778,0.76554406
831600047,0.00067874196,0.015977576
831600121,0.0006856183,0.01804854
907202004,0.00063010736,0.0013302267
907202012,0.0006285275,0.0008544177
907205037,0.00062610867,0.00012592971
907206002,0.00062593585,7.387996e-05
907208010,0.000625916,6.790459e-05
907210022,0.0006259843,8.8468194e-05
907212016,0.000635327,0.0029022396
907212020,0.00066058396,0.01050891
907218025,0.0007597589,0.040377587
907221010,0.00063695683,0.0033930838
907308025,0.0006260442,0.0001065135
907315020,0.000627137,0.00043565035
907322021,0.00062587543,5.568564e-05
907322056,0.0006259523,7.8842044e-05
907328013,0.00062753493,0.0005554855
907330023,0.0006305996,0.0014784783
908301019,0.00062594167,7.5638294e-05
908305023,0.0006408898,0.004577592
908313042,0.00065316056,0.008273199
908315021,0.00063982734,0.0042576045
931700005,0.0006418169,0.004856795
931700013,0.0006411139,0.0046450794
931700060,0.0006260222,9.9897385e-05
931700104,0.0006443173,0.005609855
990101040,0.00097408146,0.10492541
990101049,0.0007868036,0.048522666
1001304021,0.0006259434,7.6159835e-05
1001305010,0.0007879097,0.048855796
1001310001,0.0006258554,4.965067e-05
1001310012,0.0006258861,5.888939e-05
1001312049,0.00062585017,4.8086047e-05
1001313006,0.00062589813,6.252527e-05
1001314002,0.00062585296,4.8920512e-05
1001314016,0.0006258621,5.1677227e-05
1001315008,0.0006258555,4.9695373e-05
1001315014,0.00062618917,0.0001501739
1001317035,0.00062586705,5.3167343e-05
1001318022,0.00062586187,5.160272e-05
1001322008,0.000626382,0.00020825863
1001801001,0.00079850253,0.052046046
1003522025,0.0006262862,0.00017939508
1004203029,0.00062650855,0.0002463609
1004206012,0.00062590203,6.3702464e-05
1004210012,0.0006290078,0.0009990782
1004210037,0.000649683,0.007225856
1004212030,0.0014054582,0.2348438
1004214019,0.0006261281,0.00013178587
1004215012,0.00063023483,0.001368612
1004306007,0.0006262303,0.00016257167
1004307012,0.0006260262,0.00010108948
1004308048,0.00062901643,0.001001671
1004310011,0.0008371067,0.06367253
1004312011,0.0006258747,5.5462122e-05
1004316007,0.0006280683,0.00071612
1004319011,0.0008303995,0.061652526
1030500067,0.00062587473,5.5477023e-05
1030500073,0.0006267146,0.00030842423
1030900016,0.0007218537,0.028961614
1102301032,0.0006633279,0.011335313
1102303007,0.0009088717,0.085286096
1102305009,0.0006474149,0.006542757
1102315025,0.0006556036,0.009008959
1102317020,0.0009153671,0.08724232
1102317041,0.0015704951,0.28454822
1102319001,0.0006353927,0.0029220134
1102319005,0.0006375246,0.0035640895
1102319009,0.0006378238,0.003654182
1102319010,0.00064334023,0.005315587
1102319016,0.0006326053,0.0020825267
1102319023,0.0006375378,0.0035680681
1102319026,0.0006369881,0.0034025013
1102324013,0.0006476084,0.0066010505
1102401023,0.0006258547,4.9442053e-05
1102403014,0.00062667916,0.000297755
1102403030,0.00063743547,0.0035372376
1102404013,0.0006417405,0.0048338026
1102410026,0.0006259233,7.009506e-05
1102411012,0.0007284296,0.030942082
1102503004,0.000625899,6.279349e-05
1102506010,0.00062739087,0.0005120933
1102508011,0.00078446855,0.04781942
1102509005,0.00062682194,0.00034074485
1102510007,0.0006294762,0.0011401474
1108203006,0.00062587386,5.5208802e-05
1108205003,0.00062609377,0.000121444464
1108207013,0.00062588666,5.9068203e-05
1108208011,0.0007009409,0.022663265
1108209028,0.000625926,7.092953e-05
1130700005,0.0006577954,0.00966908
1130700014,0.0006643903,0.011655256
1130700026,0.0006371968,0.0034653693
1130700030,0.0006758812,0.015116006
1130700043,0.0006624955,0.011084616
1130700044,0.00062593503,7.364154e-05
1130700049,0.0006280428,0.000708431
1130700056,0.00065158156,0.0077976435
1130700061,0.0007700324,0.043471664
1130700066,0.0006262213,0.00015985966
1130700069,0.0006302122,0.0013618022
1130700104,0.0006700394,0.013356611
1130700124,0.00062675367,0.00032018125
1130700135,0.0008735698,0.07465418
1130700183,0.000625849,4.772842e-05
1204701006,0.00064221094,0.004975483
1204703019,0.0006824235,0.017086342
1204707029,0.0006258582,5.0500035e-05
1204708034,0.0006416102,0.004794553
1204709037,0.0007584621,0.039987028
1204714001,0.0006464405,0.0062492937
1206306003,0.00086187193,0.071131125
1206306018,0.0007599797,0.040444076
1206317014,0.00062655995,0.0002618432
1206502023,0.00062623154,0.0001629442
1206503022,0.00089245226,0.080341026
1206503037,0.00062585075,4.824996e-05
1206504005,0.00062586355,5.210936e-05
1206506027,0.00068433,0.017660543
1206508020,0.0010994285,0.1426764
1206509017,0.0006382305,0.0037766695
1208001010,0.0010492705,0.12757023
1230800006,0.00062828674,0.00078190863
1230800007,0.0006259526,7.893145e-05
1230800023,0.0006306168,0.001483649
1230800033,0.0006272905,0.00048187375
1380800009,0.0021593834,0.4619046
1381000003,0.0006258712,5.440414e-05
1381300116,0.0014161434,0.23806189
1381300124,0.0018751811,0.376311
1381300141,0.00160643,0.29537082
1381500025,0.001616759,0.29848158
1400101028,0.0015765012,0.2863571
1400113002,0.001160588,0.16109587
1400119016,0.0011434882,0.15594591
1401101002,0.00062655756,0.00026112795
1401101005,0.0007751151,0.04500243
1401103009,0.000626932,0.00037389994
1401104001,0.000776643,0.04546258
1401104006,0.00062595756,8.042157e-05
1401104009,0.0008707663,0.07380985
1401106001,0.0006627297,0.011155158
1401106004,0.0006281372,0.0007368773
1401106005,0.0006286754,0.00089895725
1401107013,0.0007397185,0.034341976
1401110008,0.00064480765,0.0057575256
1401110014,0.00064602686,0.00612472
1401111009,0.0006256905,0.0
1401111012,0.00076007115,0.040471613
1401112011,0.00069908693,0.022104904
1401113002,0.0007388265,0.034073338
1401113007,0.00065542036,0.00895378
1401114006,0.0006389236,0.003985435
1402701004,0.00062585017,4.8086047e-05
1402701007,0.0009293001,0.09143855
1402702011,0.0006258605,5.120039e-05
1402707017,0.0007840159,0.047683105
1403211007,0.0009066539,0.084618166
1403213008,0.00084575766,0.066277966
1403215014,0.0006261304,0.00013247132
1404401006,0.0007670933,0.04258649
1404402020,0.0008107091,0.055722326
1404404016,0.0008164818,0.057460904
1404410017,0.0007469257,0.036512583
1408101007,0.00080009777,0.05252649
1408102003,0.000847465,0.066792145
1408104018,0.0006259087,6.571412e-05
1430300002,0.0006368721,0.003367573
1430300025,0.0006372622,0.0034850538
1430300050,0.0006410221,0.0046174377
1430300052,0.0006378216,0.0036535412
1430300119,0.0007910499,0.049801543
1430300149,0.00063645706,0.0032425672
1600201003,0.00063210627,0.0019322336
1600201025,0.0006398052,0.0042509437
1600203019,0.00062639476,0.00021208823
1600204012,0.0006279937,0.00069366395
1600206006,0.0006270879,0.0004208535
1600206011,0.0006268933,0.00036224723
1600208009,0.0006264506,0.00022891164
1600301016,0.0006269805,0.00038850307
1600306018,0.0006259017,6.3598156e-05
1600308019,0.0007312916,0.03180404
1600311006,0.00063321483,0.002266109
1606706009,0.0006269811,0.0003886819
1606714006,0.0006260477,0.00010757148
1606724026,0.0006448455,0.005768925
1606724066,0.0006469743,0.006410077
1606724068,0.0006292051,0.0010584891
1606725007,0.00064885477,0.0069764107
1606801001,0.0006326541,0.0020972341
1606803009,0.0006476641,0.006617829
1606803012,0.0006392825,0.004093528
1606813007,0.00062694086,0.00037656724
1606814006,0.00062657445,0.00026620924
1606819005,0.0006263627,0.00020243227
1608504001,0.0006259916,9.0673566e-05
1608504015,0.00063819916,0.003767237
1630400027,0.0006289398,0.0009785742
1630400051,0.0006306716,0.0015001595
1630400055,0.0006308377,0.0015501827
1630400089,0.00062585017,4.8086047e-05
1704001035,0.0007986794,0.052099332
1704001061,0.00074119354,0.03478621
1705101004,0.0011514745,0.15835117
1705111008,0.0013231416,0.21005239
1705111011,0.0018034925,0.3547204
1705215004,0.00085750036,0.06981452
1705304024,0.0006271475,0.0004387945
1705306018,0.0006617023,0.010845721
1705309017,0.00063118356,0.0016543418
1705312005,0.0009053347,0.08422087
1705319007,0.0010830455,0.1377423
1731500067,0.0010704321,0.13394351
1903602002,0.0006268473,0.00034838915
1903615072,0.0006270852,0.00042004883
1903617083,0.00063145935,0.0017374009
1903619038,0.00062585017,4.8086047e-05
1903624077,0.00062941684,0.001122266
1903629014,0.0006272988,0.00048436224
1903630034,0.00062587985,5.7026744e-05
1903630042,0.0006271439,0.0004377067
1908705013,0.0006530307,0.008234084
1908705014,0.00065305905,0.008242622
1908822004,0.00062609365,0.00012141466
1999902006,0.0006878559,0.01872243
