barangay_psgc,predicted_abundance,HSI
504106008,-0.00018880464,0.10418214
504112011,-0.00026300087,0.029398143
504116015,5.645377e-06,0.30017254
506203009,0.00020792626,0.50405586
506203033,-8.038461e-05,0.21346104
506210019,-0.0001587012,0.13452405
506211027,-0.00017213236,0.12098649
506212035,-2.7488795e-05,0.26677588
506216018,-0.0002527555,0.039724678
600401011,-0.00015168682,0.141594
600602038,-0.00022885352,0.063815996
600606033,-0.00019075767,0.102213636
600607043,-0.00020556115,0.08729288
600608021,-0.00021222768,0.080573544
600610014,-0.00018422243,0.10880065
600612025,-0.00020047303,0.09242131
600616062,-0.00014487936,0.14845538
603002054,-0.00019238994,0.10056843
603020030,-0.00014526644,0.14806522
603020033,0.0001707495,0.46658456
603021034,-0.00018711838,0.10588175
603025030,-0.00017428776,0.11881401
603028071,-0.00019411121,0.09883353
603031019,-0.00020200895,0.09087323
603045016,8.244152e-05,0.37757704
604509008,-0.0002079592,0.08487584
604517012,-0.00022439452,0.06831032
604524013,-0.0001617294,0.13147186
604526002,-0.00018833857,0.1046519
607902026,-0.00021417362,0.07861219
701202005,0.00013480337,0.4303537
701203015,0.00020213435,0.49821806
701204014,-0.00023587634,0.056737542
701211016,0.000109601606,0.4049523
701212005,-3.514247e-05,0.25906157
701212018,0.0005929139,0.8920933
701216001,6.048328e-05,0.35544485
701220030,9.301556e-05,0.38823485
701223019,6.494485e-05,0.35994178
701225030,-2.747275e-05,0.26679206
701229018,-0.00022207652,0.07064669
701232004,0.00012402743,0.41949236
701242010,0.00016862495,0.4644432
701242013,-2.962999e-05,0.26461774
701245026,-0.00015357789,0.13968794
701246017,0.00017611559,0.47199318
701248012,0.000117621,0.4130352
702202004,-0.00024250921,0.050052136
702205035,-0.00018833857,0.1046519
702206011,-0.00015069387,0.14259481
702208025,-0.00023402744,0.058601096
702210038,-0.00017553511,0.11755678
702215016,-0.0001914197,0.10154636
702223029,-0.00020289572,0.089979425
702229015,-0.00020456771,0.08829419
702235020,-0.00019119534,0.10177249
702237016,8.5264444e-05,0.38042232
702251028,-0.00016583203,0.12733674
702252050,-0.00018518977,0.10782564
706106019,0.00013344144,0.42898098
730600068,-3.787112e-05,0.25631133
730600074,-0.00027806364,0.014216036
730600082,-0.00018955508,0.103425756
802604039,5.974305e-05,0.35469878
802605024,8.164562e-05,0.37677485
802618005,-1.7830887e-05,0.2765103
802620013,0.00010394725,0.39925313
803702051,-0.00019175839,0.10120499
803703010,0.0002287353,0.5250297
803706025,2.738217e-05,0.32208154
803708066,9.734592e-05,0.39259952
803718031,1.6592603e-05,0.3112065
803719028,-0.00019873597,0.094172135
803722021,-3.362783e-05,0.26058823
803724004,0.000232354,0.5286771
803738012,-0.0001943063,0.098636895
803738087,-8.973805e-05,0.2040335
803738115,2.5555162e-05,0.32024005
803738116,0.00034328233,0.64048415
803739023,5.545979e-05,0.35038155
803749012,-0.00019771962,0.09519653
804813019,1.3278939e-05,0.30786657
804814032,-5.1554987e-05,0.24251905
806003023,0.00021195532,0.50811684
806003032,7.0251613e-06,0.30156326
806012020,-0.00012422055,0.16927785
806017039,1.3617376e-05,0.3082077
806022044,2.886573e-05,0.32357684
806411016,0.0002659456,0.5625348
806412006,0.00017412969,0.46999153
806412010,0.000101228994,0.39651334
806413003,0.00012055052,0.41598794
807807016,7.3816605e-05,0.3688838
831600047,9.323926e-05,0.3884603
831600121,0.00011069631,0.40605566
907202004,3.7103373e-06,0.29822218
907202012,9.2357586e-05,0.38757166
907205037,0.00013959604,0.43518433
907206002,-1.843525e-05,0.27590114
907208010,-0.00016051719,0.13269368
907210022,-7.291467e-06,0.28713322
907212016,2.3430472e-05,0.31809852
907212020,-5.858433e-05,0.23543403
907218025,-4.3294517e-06,0.2901187
907221010,0.00045813632,0.756248
907308025,-5.939898e-05,0.23461291
907315020,-4.1510662e-05,0.25264293
907322021,4.1236348e-05,0.33604544
907322056,9.6594726e-05,0.39184237
907328013,-9.814659e-06,0.28459004
907330023,0.00013859858,0.43417895
908301019,0.00011094095,0.40630224
908305023,-6.62358e-05,0.22772193
908313042,-5.9720256e-05,0.2342891
908315021,-4.873649e-05,0.24535987
931700005,9.487176e-05,0.39010575
931700013,-0.0002440317,0.04851757
931700060,9.790945e-05,0.3931675
931700104,-9.496451e-05,0.19876564
990101040,-0.00018833857,0.1046519
990101049,-0.00020119418,0.091694444
1001304021,-8.1297985e-05,0.21254043
1001305010,-0.0002596184,0.03280741
1001310001,0.00015703336,0.45275977
1001310012,-8.899763e-05,0.2047798
1001312049,-0.00012209173,0.17142352
1001313006,-4.42616e-06,0.2900212
