barangay_psgc,predicted_abundance,HSI
102802046,0.0001880362,0.0009256825
102804012,0.00070292037,0.22042118
102805018,0.00018586476,0.0
102809016,0.00018586476,0.0
102812061,0.00018586476,0.0
102812062,0.00018586476,0.0
102812084,0.00018586476,0.0
102817019,0.00018586476,0.0
102818010,0.00077846885,0.25262755
102820023,0.00072964304,0.23181309
102821020,0.00018586476,0.0
102823050,0.00019456071,0.0037070885
102902015,0.00018595786,3.9689243e-05
102905026,0.00018586476,0.0
102906039,0.00018586476,0.0
102908002,0.00018586476,0.0
102909005,0.00018586476,0.0
102910008,0.00092200877,0.31381875
102914030,0.00018595153,3.6992133e-05
102916017,0.00068306364,0.21195625
102918006,0.00018586476,0.0
102924013,0.00020199,0.0068742037
102924032,0.00018586476,0.0
102926005,0.00018586476,0.0
102929001,0.00018586476,0.0
102930002,0.0010320244,0.3607185
102934003,0.00018586476,0.0
102934040,0.00018586476,0.0
103302010,0.00018586476,0.0
103311039,0.00018586476,0.0
103314007,0.000660666,0.20240812
103319010,0.00018658533,0.00030718
105502011,0.00018586476,0.0
105503021,0.00018586476,0.0
105509013,0.00018586476,0.0
105513026,0.00019121316,0.0022800267
105514011,0.00064561627,0.19599243
105517019,0.00018586476,0.0
105523016,0.00063277455,0.19051798
105524062,0.00018586476,0.0
105527070,0.00018586476,0.0
105528014,0.00018586476,0.0
105529011,0.00018586476,0.0
105532016,0.00018586476,0.0
105532078,0.00018586476,0.0
105535001,0.00018586476,0.0
105536020,0.00018586476,0.0
105537023,0.00018586476,0.0
105538028,0.00018586476,0.0
105539015,0.00018586476,0.0
105541006,0.00018586476,0.0
105541024,0.00060811336,0.18000491
105542011,0.00018586476,0.0
105542014,0.00018586476,0.0
105543005,0.00018586476,0.0
105544047,0.00018586476,0.0
105546027,0.00018586476,0.0
105546032,0.00018586476,0.0
105547002,0.00018586476,0.0
201501007,0.00018586476,0.0
201505020,0.00018590697,1.7993152e-05
201507008,0.00018586476,0.0
201511008,0.00018967761,0.0016254187
201513052,0.00018586476,0.0
201519017,0.00068326807,0.21204339
201520019,0.0011328228,0.4036889
201528032,0.0010309695,0.36026883
201529013,0.00019595862,0.004303023
201529018,0.00018586476,0.0
201529024,0.0010812965,0.38172323
203101002,0.00018586476,0.0
203103027,0.00018586476,0.0
203105004,0.00018586476,0.0
203106018,0.0007679459,0.24814163
203107021,0.00018586476,0.0
203109007,0.00018586476,0.0
203112066,0.00018586476,0.0
203114067,0.00018586476,0.0
203114100,0.00018586476,0.0
203119007,0.0009880645,0.3419783
203120013,0.0006101622,0.18087833
203123014,0.00018586476,0.0
203127008,0.00018586476,0.0
203131024,0.00018586476,0.0
203131029,0.00018586476,0.0
203132019,0.00018586476,0.0
203134012,0.00018586476,0.0
