barangay_psgc,predicted_abundance,HSI
102802046,0.0015526597,0.00090906024
102804012,0.0015526705,0.000910759
102805018,0.0015526764,0.00091168284
102809016,0.0015526935,0.00091436505
102812061,0.0015526591,0.00090897083
102812062,0.0015526441,0.00090661645
102812084,0.006539666,0.78074276
102817019,0.0015526935,0.00091436505
102818010,0.00155269,0.0009138137
102820023,0.0015526722,0.0009110272
102821020,0.0015526856,0.00091312826
102823050,0.0015526704,0.0009107441
102902015,0.0015526935,0.00091436505
102905026,0.0015526841,0.00091288984
102906039,0.0015526984,0.000915125
102908002,0.0015526935,0.00091436505
102909005,0.0015526935,0.00091436505
102910008,0.0015526935,0.00091436505
102914030,0.0015526868,0.00091330707
102916017,0.0015526935,0.00091436505
102918006,0.0015526935,0.00091436505
102924013,0.0015526935,0.00091436505
102924032,0.0015526935,0.00091436505
102926005,0.0015526871,0.0009133518
102929001,0.0015526935,0.00091436505
102930002,0.0015526428,0.00090642273
102934003,0.0015526935,0.00091436505
102934040,0.0015526935,0.00091436505
103302010,0.001552661,0.00090926886
103311039,0.0015526935,0.00091436505
103314007,0.0015526935,0.00091436505
103319010,0.0015531938,0.0009925812
105502011,0.0015522025,0.00083757937
105503021,0.001552666,0.0009100437
105509013,0.0015526592,0.00090898573
105513026,0.0015525363,0.00088976324
105514011,0.0015529295,0.0009512603
105517019,0.0015526756,0.00091156363
105523016,0.0015525905,0.000898242
105524062,0.0015526626,0.0009095222
105527070,0.0015525885,0.000897944
105528014,0.0015526746,0.0009113997
105529011,0.001552689,0.0009136498
105532016,0.001552641,0.0009061545
105532078,0.0015526565,0.0009085685
105535001,0.0015524558,0.00087718666
105536020,0.0015526935,0.00091436505
105537023,0.0015526747,0.0009114146
105538028,0.0024519123,0.14152798
105539015,0.0015525225,0.00088761747
105541006,0.0015526935,0.00091436505
105541024,0.0015526935,0.00091436505
105542011,0.0015526935,0.00091436505
105542014,0.0015526935,0.00091436505
105543005,0.0015526877,0.0009134561
105544047,0.0015526898,0.0009137839
105546027,0.0015526504,0.0009075999
105546032,0.0015526935,0.00091436505
105547002,0.0015525696,0.00089497864
201501007,0.0015526935,0.00091436505
201505020,0.001552683,0.0009126961
201507008,0.0015526935,0.00091436505
201511008,0.0015526935,0.00091436505
201513052,0.0015526935,0.00091436505
201519017,0.0015526935,0.00091436505
201520019,0.0015526935,0.00091436505
201528032,0.0015526935,0.00091436505
201529013,0.0015525755,0.0008959025
201529018,0.0015526819,0.0009125322
201529024,0.0015526935,0.00091436505
203101002,0.0015526935,0.00091436505
203103027,0.0025378473,0.1549659
203105004,0.0015526892,0.0009136796
203106018,0.0015526935,0.00091436505
203107021,0.0015526921,0.00091414154
203109007,0.0015526935,0.00091436505
203112066,0.0015526935,0.00091436505
203114067,0.0015526864,0.00091324747
203114100,0.0015526935,0.00091436505
203119007,0.0015526935,0.00091436505
203120013,0.0015526935,0.00091436505
203123014,0.0015526873,0.0009133816
203127008,0.0015526935,0.00091436505
203131024,0.0015526558,0.0009084642
203131029,0.001552675,0.0009114593
203132019,0.0015526935,0.00091436505
203134012,0.0015526935,0.00091436505
203135025,0.0015526935,0.00091436505
203137031,0.0015526935,0.00091436505
205004011,0.0015527047,0.0009161085
205004012,0.0015528289,0.0009355247
205005017,0.0015528143,0.0009332448
205005021,0.001553158,0.0009869933
205007019,0.0015526935,0.00091436505
205008018,0.0015527023,0.00091572106
205011001,0.0015526935,0.00091436505
205013013,0.001552696,0.0009147376
205013014,0.0015526935,0.00091436505
205013021,0.0015526935,0.00091436505
205701005,0.0015526926,0.00091421604
205703001,0.0015526935,0.00091436505
205704038,0.0015526935,0.00091436505
300802016,0.0015526935,0.00091436505
300803005,0.0015526935,0.00091436505
300803013,0.0015526935,0.00091436505
300803020,0.0015526935,0.00091436505
300806009,0.0015528474,0.0009384304
300807001,0.0015526935,0.00091436505
300807008,0.0015526831,0.0009127259
300809016,0.0015526935,0.00091436505
300810001,0.0015526935,0.00091436505
300812004,0.0015525817,0.0008968711
301401014,0.0015527658,0.00092566013
301407021,0.0015526263,0.00090384483
301408010,0.0015526935,0.00091436505
301412020,0.0015526935,0.00091436505
301413022,0.0015526935,0.00091436505
301414009,0.0015526436,0.00090655684
301415016,0.0015526935,0.00091436505
301418003,0.0015526545,0.0009082556
301419026,0.0015526935,0.00091436505
301419033,0.0015526825,0.0009126365
301420009,0.0015526615,0.00090935826
301420062,0.0015526935,0.00091436505
301421037,0.0015526935,0.00091436505
301423016,0.0015526935,0.00091436505
301423017,0.0015526935,0.00091436505
301424004,0.0015526935,0.00091436505
301424006,0.0015526935,0.00091436505
304901021,0.0015526921,0.00091414154
304902021,0.0015526856,0.00091312826
304903046,0.0015526777,0.00091189146
304903077,0.001552688,0.0009134859
304905030,0.0015526935,0.00091436505
304905053,0.0015526935,0.00091436505
304906018,0.0015526649,0.0009098798
304907004,0.0015526935,0.00091436505
304908013,0.0015526633,0.0009096265
304909019,0.0015526894,0.0009137094
304909020,0.001552661,0.00090926886
304910017,0.0015526854,0.00091308355
304911007,0.001552579,0.00089645386
304911060,0.0015526747,0.0009114146
304913016,0.0015526382,0.0009057075
304913020,0.0015526499,0.0009075403
304914004,0.0015526915,0.0009140372
304916003,0.0015526935,0.00091436505
304916021,0.0015526847,0.00091297925
304917029,0.0015526935,0.00091436505
304919020,0.0015526027,0.00090016425
304920012,0.0015526935,0.00091436505
304926019,0.0015526935,0.00091436505
304926024,0.001552685,0.00091302395
304926035,0.0015526935,0.00091436505
304926039,0.0015526935,0.00091436505
304932004,0.0015526838,0.00091283023
305403018,0.0015526935,0.00091436505
305404003,0.00155262,0.00090286136
305405029,0.0015526764,0.00091168284
305406023,0.0015526935,0.00091436505
305407004,0.0015526045,0.00090043247
305408021,0.0015526935,0.00091436505
305409005,0.0015526935,0.00091436505
305413013,0.0015526726,0.0009110868
305413024,0.0015526678,0.00091034174
305415031,0.0015526935,0.00091436505
305416001,0.0015526821,0.0009125769
305416010,0.0015526649,0.0009098798
305416027,0.0015526746,0.0009113997
305419004,0.0015526316,0.0009046793
306901013,0.0015526935,0.00091436505
306902010,0.0015526935,0.00091436505
306904007,0.00155268,0.0009122491
306904008,0.0015526889,0.0009136349
306904021,0.0015526935,0.00091436505
306905035,0.0015526935,0.00091436505
306906029,0.0015526935,0.00091436505
306907019,0.001552538,0.00089004636
306909020,0.0015526628,0.000909552
306910016,0.0015526444,0.00090667605
306911013,0.0015526935,0.00091436505
306915021,0.0015526935,0.00091436505
306916046,0.0015528294,0.0009355992
306918004,0.0015526935,0.00091436505
306918005,0.0015526935,0.00091436505
306918013,0.0015526935,0.00091436505
307101022,0.0015526763,0.00091166794
307101032,0.0015526935,0.00091436505
307103015,0.0015529155,0.00094906986
307104011,0.001552621,0.00090302527
307105003,0.0015526718,0.0009109527
307106006,0.0025570798,0.15797335
307109014,0.0015526935,0.00091436505
307111017,0.0015526927,0.00091423094
307111019,0.0015526935,0.00091436505
307113024,0.0015526935,0.00091436505
307114004,0.0015526596,0.00090904534
307701009,0.0015526935,0.00091436505
307701010,0.0015526935,0.00091436505
307707006,0.0015526935,0.00091436505
307707025,0.0015526935,0.00091436505
307707031,0.0015526935,0.00091436505
330100003,0.0015526809,0.0009123683
330100021,0.0015526852,0.00091305375
331400006,0.0015526935,0.00091436505
401002015,0.0015526654,0.0009099543
401003009,0.0015532578,0.0010025948
401003037,0.0015526538,0.00090815127
401007006,0.0015526935,0.00091436505
401008027,0.0015523643,0.00086288154
401010017,0.0015526325,0.0009048283
401011017,0.0015526145,0.0009019971
401013003,0.0015519552,0.00079891086
401013019,0.0015526935,0.00091436505
401014038,0.0015526802,0.000912264
401014042,0.0015526279,0.00090409815
401019007,0.0015523056,0.0008537024
401019022,0.0015526518,0.00090782344
401019042,0.0015521498,0.0008293241
401021032,0.0015526935,0.00091436505
401021033,0.0015526935,0.00091436505
401022022,0.0015527424,0.00092200935
401023029,0.0015526671,0.00091022253
401023034,0.0015526935,0.00091436505
401031043,0.0015526197,0.00090281665
401031049,0.001552693,0.00091427565
401034008,0.0015525923,0.0008985251
402102016,0.0015526244,0.0009035468
402103004,0.0015526785,0.00091201067
402106008,0.0015526935,0.00091436505
402106056,0.0015526873,0.0009133816
402108004,0.0024384183,0.13941789
402108012,0.0015526784,0.00091199577
402108014,0.0015526615,0.00090935826
402108021,0.0015526805,0.0009123236
402108027,0.0015526729,0.0009111315
402108028,0.0015526796,0.0009121746
402109028,0.0015526915,0.0009140372
402109053,0.00155268,0.0009122491
402109059,0.0024159895,0.13591063
402110023,0.0015526257,0.0009037405
402110034,0.0015526906,0.0009139031
402113008,0.0015490962,0.00035183132
402115023,0.0015525945,0.00089886785
402118020,0.001552652,0.00090786815
402118032,0.0015526551,0.0009083599
402118040,0.0015526935,0.00091436505
402119008,0.0015526855,0.00091309845
402120002,0.0015526755,0.00091153383
402120006,0.0015526725,0.0009110719
402120016,0.0015526671,0.00091022253
402120024,0.0015526064,0.0009007305
402120027,0.0015526181,0.00090256333
402121001,0.0015490209,0.0003400594
402122011,0.0015526471,0.0009070933
403404006,0.0015526935,0.00091436505
403404014,0.0015526144,0.0009019822
403404015,0.00155267,0.00091068447
403404017,0.0015526135,0.0009018332
403405026,0.0015526935,0.00091436505
403405052,0.00155299,0.00096072257
403406003,0.0015526935,0.00091436505
403407015,0.0015526935,0.00091436505
403409003,0.0015526935,0.00091436505
403410018,0.0015526935,0.00091436505
403411014,0.0015526931,0.00091429055
403417034,0.0015526935,0.00091436505
403421002,0.0015526935,0.00091436505
403421004,0.0015526935,0.00091436505
403422004,0.0015526935,0.00091436505
403424007,0.0015526935,0.00091436505
403424008,0.0015526935,0.00091436505
403424031,0.0015526935,0.00091436505
403425011,0.0015526935,0.00091436505
403427020,0.0015526935,0.00091436505
403428012,0.0015525906,0.0008982718
403428020,0.00155267,0.00091068447
403429013,0.0015526935,0.00091436505
403429022,0.0015526935,0.00091436505
403430010,0.0015526935,0.00091436505
405603005,0.0015526935,0.00091436505
405607015,0.0015527863,0.0009288639
405608001,0.0015526935,0.00091436505
405608019,0.0015526935,0.00091436505
405616009,0.0015526935,0.00091436505
405619041,0.0015526935,0.00091436505
405622008,0.0015526935,0.00091436505
405641014,0.0015526867,0.00091329217
405647032,0.0015526935,0.00091436505
405647057,0.0015526935,0.00091436505
405802008,0.0015526935,0.00091436505
405802009,0.0021006388,0.08659828
405803010,0.0015526935,0.00091436505
405804007,0.0015530107,0.0009639412
405804013,0.0015526935,0.00091436505
405804020,0.0015526043,0.00090040267
405804024,0.0015526935,0.00091436505
405804035,0.0015526935,0.00091436505
405805014,0.0015526921,0.00091414154
405806022,0.0015526935,0.00091436505
405807015,0.0015526935,0.00091436505
405809006,0.0015526935,0.00091436505
405809008,0.0015526935,0.00091436505
