barangay_psgc,predicted_abundance,HSI
1108205003,0.00039894134,0.0005780682
1108207013,0.0003989414,0.00057807565
1108208011,0.0003989414,0.00057807565
1108209028,0.0003989414,0.00057807565
1130700005,0.0003989414,0.00057807565
1130700014,0.0003989414,0.00057807565
1130700026,0.0003989414,0.00057807565
1130700030,0.0003989414,0.00057807565
1130700043,0.0003989414,0.00057807565
1130700044,0.00039894134,0.0005780682
1130700049,0.0003989414,0.00057807565
1130700056,0.0003989414,0.00057807565
1130700061,0.00040506027,0.0014414005
1130700066,0.0003989414,0.00057807565
1130700069,0.0003989414,0.00057807565
1130700104,0.0003989414,0.00057807565
1130700124,0.0003989414,0.00057807565
1130700135,0.0013183714,0.1303026
1130700183,0.00039894134,0.0005780682
1204701006,0.0003989414,0.00057807565
1204703019,0.0003989414,0.00057807565
1204707029,0.0003989414,0.00057807565
1204708034,0.0003989414,0.00057807565
1204709037,0.00039906576,0.00059562176
1204714001,0.0003989414,0.00057807565
1206306003,0.0016239625,0.17341916
1206306018,0.0012056538,0.114399
1206317014,0.00039894134,0.0005780682
1206502023,0.0003989414,0.00057807565
1206503022,0.0017890517,0.19671197
1206503037,0.0003989414,0.00057807565
1206504005,0.0003989414,0.00057807565
1206506027,0.0003989414,0.00057807565
1206508020,0.0012724642,0.123825446
1206509017,0.0003989414,0.00057807565
1208001010,0.00039894134,0.0005780682
1230800006,0.0003989414,0.00057807565
1230800007,0.0003989414,0.00057807565
1230800023,0.0003989414,0.00057807565
1230800033,0.0003989414,0.00057807565
1380800009,0.0020201085,0.22931232
1381000003,0.0003989414,0.00057807565
1381300116,0.0004374299,0.0060085095
1381300124,0.0018888712,0.21079575
1381300141,0.0013547848,0.13544025
1381500025,0.0013302935,0.13198471
1400101028,0.0019950718,0.22577982
1400113002,0.0013713265,0.13777415
1400119016,0.0015906898,0.16872463
1401101002,0.0003989414,0.00057807565
1401101005,0.0014447502,0.14813368
1401103009,0.00040173842,0.0009727143
1401104001,0.0012748896,0.12416765
1401104006,0.0003990599,0.00059479475
1401104009,0.0017167053,0.18650445
1401106001,0.0004032439,0.0011851266
1401106004,0.0003989414,0.00057807565
1401106005,0.0003989414,0.00057807565
1401107013,0.0012486797,0.12046963
1401110008,0.0003989414,0.00057807565
1401110014,0.0004000254,0.00073102117
1401111009,0.0003989414,0.00057807565
1401111012,0.0013671127,0.13717963
1401112011,0.00041179277,0.0023913048
1401113002,0.00040075165,0.000833489
1401113007,0.00039970278,0.00068550184
1401114006,0.00040069138,0.00082498416
1402701004,0.0003989414,0.00057807565
1402701007,0.0019509455,0.21955396
1402702011,0.00039484425,0.0
1402707017,0.0012136613,0.11552881
1403211007,0.0017110085,0.18570068
1403213008,0.0014702702,0.15173435
1403215014,0.00039783702,0.00042225793
1404401006,0.001289023,0.12616175
1404402020,0.0013924135,0.14074937
1404404016,0.0014679541,0.15140757
1404410017,0.0012703012,0.123520255
1408101007,0.0013795203,0.13893023
1408102003,0.0015154537,0.1581094
1408104018,0.00039894134,0.0005780682
1430300002,0.0003989414,0.00057807565
1430300025,0.0003989414,0.00057807565
1430300050,0.0003989414,0.00057807565
1430300052,0.00040761608,0.0018020086
1430300119,0.0013377655,0.13303895
1430300149,0.0003989414,0.00057807565
1600201003,0.0003989414,0.00057807565
1600201025,0.00039894134,0.0005780682
1600203019,0.0003989414,0.00057807565
1600204012,0.0003989414,0.00057807565
1600206006,0.0003989414,0.00057807565
1600206011,0.0003989414,0.00057807565
1600208009,0.0003989414,0.00057807565
1600301016,0.0003989414,0.00057807565
1600306018,0.0003989414,0.00057807565
1600308019,0.0012250482,0.117135406
1600311006,0.00039894134,0.0005780682
1606706009,0.0003989414,0.00057807565
1606714006,0.0003989414,0.00057807565
1606724026,0.0003989414,0.00057807565
1606724066,0.0003989414,0.00057807565
1606724068,0.0003989414,0.00057807565
1606725007,0.0003989414,0.00057807565
1606801001,0.0003989414,0.00057807565
1606803009,0.0003989414,0.00057807565
1606803012,0.00039894134,0.0005780682
1606813007,0.0003989414,0.00057807565
1606814006,0.0003989414,0.00057807565
1606819005,0.0003989414,0.00057807565
1608504001,0.0003989414,0.00057807565
1608504015,0.0003989414,0.00057807565
1630400027,0.0003989414,0.00057807565
1630400051,0.0003989414,0.00057807565
1630400055,0.0003989414,0.00057807565
1630400089,0.00039894134,0.0005780682
1704001035,0.0013848932,0.13968831
1704001061,0.0003989414,0.00057807565
1705101004,0.0012629423,0.12248199
1705111008,0.001828199,0.20223536
1705111011,0.0019100552,0.21378465
1705215004,0.0015442698,0.16217513
1705304024,0.0003989414,0.00057807565
1705306018,0.0003989414,0.00057807565
1705309017,0.00039894134,0.0005780682
1705312005,0.0003992647,0.0006236918
1705319007,0.0005322438,0.019386023
1731500067,0.0012956838,0.12710156
1903602002,0.0003989414,0.00057807565
1903615072,0.0003989414,0.00057807565
1903617083,0.0003989414,0.00057807565
1903619038,0.0003989414,0.00057807565
1903624077,0.0003989414,0.00057807565
1903629014,0.00039894134,0.0005780682
1903630034,0.0003989414,0.00057807565
1903630042,0.0003989414,0.00057807565
1908705013,0.0003989414,0.00057807565
1908705014,0.0003989414,0.00057807565
